id,c_postal,settlement,settlement_type,township,state,city
3522,47513,La Orilla del Agua,Rancheria,Lagos de Moreno,Jalisco,
3523,47513,Santa Cruz,Rancheria,Lagos de Moreno,Jalisco,
3524,47513,Juan alvarez,Rancheria,Lagos de Moreno,Jalisco,
3525,47513,El Ranchito,Congregacion,Lagos de Moreno,Jalisco,
3526,47513,Rancho Santa Maria,Rancheria,Lagos de Moreno,Jalisco,
3527,47513,Torrecillas (El Lindero),Colonia,Lagos de Moreno,Jalisco,
3528,47514,Las Playas,Rancheria,Lagos de Moreno,Jalisco,
3529,47514,Manzanillas,Rancheria,Lagos de Moreno,Jalisco,
3530,47514,La Isla,Rancheria,Lagos de Moreno,Jalisco,
3531,47514,San Cayetano de Arriba,Rancheria,Lagos de Moreno,Jalisco,
3532,47514,Santana,Rancheria,Lagos de Moreno,Jalisco,
3533,47514,Laborcita de Gonzalez (La Laborcita),Rancheria,Lagos de Moreno,Jalisco,
3534,47514,La Palma,Rancheria,Lagos de Moreno,Jalisco,
3535,47514,Rancho Nuevo,Rancheria,Lagos de Moreno,Jalisco,
3536,47514,El Crespo de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3537,47514,Libramiento Norte,Rancheria,Lagos de Moreno,Jalisco,
3538,47514,San Cayetano de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3539,47514,El Salto,Rancheria,Lagos de Moreno,Jalisco,
3540,47514,El Tesoro,Rancheria,Lagos de Moreno,Jalisco,
3541,47514,La Trinidad,Rancheria,Lagos de Moreno,Jalisco,
3542,47514,Quinta San Francisco,Rancheria,Lagos de Moreno,Jalisco,
3543,47514,Camino a la Higuera,Rancheria,Lagos de Moreno,Jalisco,
3544,47514,El Alto del Refugio,Rancheria,Lagos de Moreno,Jalisco,
3545,47514,Las Penitas,Rancheria,Lagos de Moreno,Jalisco,
3546,47514,Melo,Rancheria,Lagos de Moreno,Jalisco,
3547,47514,El Pradito,Rancheria,Lagos de Moreno,Jalisco,
3548,47514,El Vergel,Rancheria,Lagos de Moreno,Jalisco,
3549,47514,Montelera,Rancheria,Lagos de Moreno,Jalisco,
3550,47514,Villegas,Rancheria,Lagos de Moreno,Jalisco,
3551,47515,Colinas de Lagos,Parque industrial,Lagos de Moreno,Jalisco,
3552,47515,San Isidro de Arriba,Poblado comunal,Lagos de Moreno,Jalisco,
3553,47515,Camino al Puesto,Ejido,Lagos de Moreno,Jalisco,
3554,47515,La Trojita,Rancheria,Lagos de Moreno,Jalisco,
3555,47515,Santa Rita,Rancheria,Lagos de Moreno,Jalisco,
3556,47515,Agropecuaria Marvic,Ejido,Lagos de Moreno,Jalisco,
3557,47515,Cieneguilla,Congregacion,Lagos de Moreno,Jalisco,
3558,47515,El Cerrito (Cerritos),Congregacion,Lagos de Moreno,Jalisco,
3559,47515,El Conejo,Rancheria,Lagos de Moreno,Jalisco,
3560,47515,El Sartenejo,Rancheria,Lagos de Moreno,Jalisco,
3561,47515,Labor de Padilla,Rancheria,Lagos de Moreno,Jalisco,
3562,47515,Lindavista,Rancheria,Lagos de Moreno,Jalisco,
3563,47515,Potrero de Guadalupe,Rancheria,Lagos de Moreno,Jalisco,
3564,47515,San Isidro de en Medio,Rancheria,Lagos de Moreno,Jalisco,
3565,47515,Tlacualeche,Rancheria,Lagos de Moreno,Jalisco,
3566,47515,Chipinque de Abajo,Poblado comunal,Lagos de Moreno,Jalisco,
3567,47515,Chipinque de Arriba,Congregacion,Lagos de Moreno,Jalisco,
3568,47515,Loma de Veloces,Congregacion,Lagos de Moreno,Jalisco,
3569,47515,Sepulveda,Poblado comunal,Lagos de Moreno,Jalisco,
3570,47515,Casas Blancas,Rancheria,Lagos de Moreno,Jalisco,
3571,47515,El Mesoncito,Rancheria,Lagos de Moreno,Jalisco,
3572,47515,La Bahia de Sepulveda,Rancheria,Lagos de Moreno,Jalisco,
3573,47515,Meson de los Garcia,Rancheria,Lagos de Moreno,Jalisco,
3574,47515,Zitacuaro,Rancheria,Lagos de Moreno,Jalisco,
3575,47515,La Troje (Las Trojes),Hacienda,Lagos de Moreno,Jalisco,
3576,47515,El Mole,Rancheria,Lagos de Moreno,Jalisco,
3577,47515,El Molino,Rancheria,Lagos de Moreno,Jalisco,
3578,47515,La Longaniza,Rancheria,Lagos de Moreno,Jalisco,
3579,47515,Potrero de la Mora,Rancheria,Lagos de Moreno,Jalisco,
3580,47515,Providencia,Rancheria,Lagos de Moreno,Jalisco,
3581,47515,San Isidro de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3582,47515,Santa Fe,Rancheria,Lagos de Moreno,Jalisco,
3583,47515,Santa Lucia,Rancheria,Lagos de Moreno,Jalisco,
3584,47515,La Galera,Rancheria,Lagos de Moreno,Jalisco,
3585,47515,La Merced (La Chona),Rancheria,Lagos de Moreno,Jalisco,
3586,47515,Sanfandila,Rancheria,Lagos de Moreno,Jalisco,
3587,47515,Cieneguilla,Rancheria,Lagos de Moreno,Jalisco,
3588,47515,Las Viboras,Rancheria,Lagos de Moreno,Jalisco,
3589,47515,Los Jacales,Rancheria,Lagos de Moreno,Jalisco,
3590,47515,El Chamizal,Rancheria,Lagos de Moreno,Jalisco,
3591,47515,Rancho San Antonio,Rancheria,Lagos de Moreno,Jalisco,
3592,47516,Casas Nuevas,Rancheria,Lagos de Moreno,Jalisco,
3593,47516,Los Potreritos de Ojo de Agua,Rancheria,Lagos de Moreno,Jalisco,
3594,47516,Salsipuedes (El Puerto),Rancheria,Lagos de Moreno,Jalisco,
3595,47516,El Argel,Rancheria,Lagos de Moreno,Jalisco,
3596,47516,El Hallazgo,Rancheria,Lagos de Moreno,Jalisco,
3597,47516,El Callejon,Rancheria,Lagos de Moreno,Jalisco,
3598,47516,El Rincon [Granja],Rancheria,Lagos de Moreno,Jalisco,
3599,47516,Providencia,Rancheria,Lagos de Moreno,Jalisco,
3600,47516,El Sauz de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3601,47516,El Mosco,Rancheria,Lagos de Moreno,Jalisco,
3602,47516,Santa Fe,Rancheria,Lagos de Moreno,Jalisco,
3603,47516,El Bajio de las Escobas,Rancheria,Lagos de Moreno,Jalisco,
3604,47516,La Tinaja,Rancheria,Lagos de Moreno,Jalisco,
3605,47516,La Venta,Rancheria,Lagos de Moreno,Jalisco,
3606,47517,Puerto del Cuarenta,Rancheria,Lagos de Moreno,Jalisco,
3607,47517,Las Cibeles,Rancheria,Lagos de Moreno,Jalisco,
3608,47519,San Antonio de Buenavista,Rancheria,Lagos de Moreno,Jalisco,
3609,47519,El Soyate,Rancheria,Lagos de Moreno,Jalisco,
3610,47519,La Escondida,Rancheria,Lagos de Moreno,Jalisco,
3611,47520,El Zapote,Rancheria,Lagos de Moreno,Jalisco,
3612,47520,La Daga,Rancheria,Lagos de Moreno,Jalisco,
3613,47520,Tierra Negra,Rancheria,Lagos de Moreno,Jalisco,
3614,47520,La Providencia,Rancheria,Lagos de Moreno,Jalisco,
3615,47520,Las Liebres,Rancheria,Lagos de Moreno,Jalisco,
3616,47520,Palomas Dos [Granja],Rancheria,Lagos de Moreno,Jalisco,
3617,47520,Varela,Rancheria,Lagos de Moreno,Jalisco,
3618,47520,El Refugio (El Maguey),Rancheria,Lagos de Moreno,Jalisco,
3619,47520,Las Crucitas,Rancheria,Lagos de Moreno,Jalisco,
3620,47520,El Encino,Rancheria,Lagos de Moreno,Jalisco,
3621,47520,La Palmita,Rancheria,Lagos de Moreno,Jalisco,
3622,47520,Los Mezquites,Rancheria,Lagos de Moreno,Jalisco,
3623,47520,San angel,Rancheria,Lagos de Moreno,Jalisco,
3624,47520,El Oasis,Rancheria,Lagos de Moreno,Jalisco,
3625,47520,La Cascarona,Rancheria,Lagos de Moreno,Jalisco,
3626,47520,Las Huertitas,Rancheria,Lagos de Moreno,Jalisco,
3627,47520,Las Palomas,Rancheria,Lagos de Moreno,Jalisco,
3628,47520,San Jose de los Ranchos,Rancheria,Lagos de Moreno,Jalisco,
3629,47520,San Luis Gonzaga de Portugal,Rancheria,Lagos de Moreno,Jalisco,
3630,47520,El Ojuelo,Congregacion,Lagos de Moreno,Jalisco,
3631,47520,La Palma,Rancheria,Lagos de Moreno,Jalisco,
3632,47522,Las Cardonas,Rancheria,Lagos de Moreno,Jalisco,
3633,47524,Los Lobos,Rancheria,Lagos de Moreno,Jalisco,
3634,47524,San Antonio de las Flores,Rancheria,Lagos de Moreno,Jalisco,
3635,47524,Lagunillas,Rancheria,Lagos de Moreno,Jalisco,
3636,47524,La Paloma,Rancheria,Lagos de Moreno,Jalisco,
3637,47524,La Perlita,Rancheria,Lagos de Moreno,Jalisco,
3638,47524,El Tajo,Rancho,Lagos de Moreno,Jalisco,
3639,47524,La Famosa,Rancheria,Lagos de Moreno,Jalisco,
3640,47524,La Vigilancia,Rancheria,Lagos de Moreno,Jalisco,
3641,47525,Paso de 40,Congregacion,Lagos de Moreno,Jalisco,
3642,47525,La Esperanza,Rancheria,Lagos de Moreno,Jalisco,
3643,47525,El Sombreron,Rancheria,Lagos de Moreno,Jalisco,
3644,47525,Toluca,Rancheria,Lagos de Moreno,Jalisco,
3645,47525,El Jaralito,Rancheria,Lagos de Moreno,Jalisco,
3646,47525,La Presa de Cuarenta,Rancheria,Lagos de Moreno,Jalisco,
3647,47525,San Juan del Maguey,Rancheria,Lagos de Moreno,Jalisco,
3648,47525,Huachinote,Rancheria,Lagos de Moreno,Jalisco,
3649,47525,Santa Cruz,Rancheria,Lagos de Moreno,Jalisco,
3650,47525,La Soledad,Rancheria,Lagos de Moreno,Jalisco,
3651,47525,San Jose,Rancheria,Lagos de Moreno,Jalisco,
3652,47526,El Pino,Rancheria,Lagos de Moreno,Jalisco,
3653,47526,San Francisco de Olivo,Rancheria,Lagos de Moreno,Jalisco,
3654,47526,La Cienega,Rancheria,Lagos de Moreno,Jalisco,
3655,47526,Renteria,Rancheria,Lagos de Moreno,Jalisco,
3656,47526,Hacienda Santiago,Rancheria,Lagos de Moreno,Jalisco,
3657,47526,Comanja de Corona,Pueblo,Lagos de Moreno,Jalisco,
3658,47526,La Cruz,Rancheria,Lagos de Moreno,Jalisco,
3659,47526,Las Huertas,Rancheria,Lagos de Moreno,Jalisco,
3660,47526,Los Cerritos,Rancheria,Lagos de Moreno,Jalisco,
3661,47526,Bernalejo (Comanja),Rancheria,Lagos de Moreno,Jalisco,
3662,47526,La Labor,Rancheria,Lagos de Moreno,Jalisco,
3663,47526,Los Llanitos,Rancheria,Lagos de Moreno,Jalisco,
3664,47526,Los Tanques del Refugio,Rancheria,Lagos de Moreno,Jalisco,
3665,47526,Agua Azul,Rancheria,Lagos de Moreno,Jalisco,
3666,47526,Cerro Colorado,Rancheria,Lagos de Moreno,Jalisco,
3667,47526,Los Gorriones,Rancheria,Lagos de Moreno,Jalisco,
3668,47527,La Atarjea,Rancheria,Lagos de Moreno,Jalisco,
3669,47527,Canoas,Rancheria,Lagos de Moreno,Jalisco,
3670,47527,El Mojino,Rancheria,Lagos de Moreno,Jalisco,
3671,47527,Lomas de Jaramillo de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3672,47527,Jaramillo de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3673,47527,La Estancia,Rancheria,Lagos de Moreno,Jalisco,
3674,47527,Calabacillas,Rancheria,Lagos de Moreno,Jalisco,
3675,47527,Casillas,Rancheria,Lagos de Moreno,Jalisco,
3676,47527,Jaramillo de Arriba,Rancheria,Lagos de Moreno,Jalisco,
3677,47527,La Haciendita [Granja],Rancheria,Lagos de Moreno,Jalisco,
3678,47527,Villas Ecologicas los Nardos (Los Nardos),Rancheria,Lagos de Moreno,Jalisco,
3679,47527,Chero,Rancheria,Lagos de Moreno,Jalisco,
3680,47527,Rancho la Posta,Rancheria,Lagos de Moreno,Jalisco,
3681,47527,Los Alambres (Ejido Santa Elena),Rancheria,Lagos de Moreno,Jalisco,
3682,47528,Canada de Ricos,Rancheria,Lagos de Moreno,Jalisco,
3683,47528,Los Sauces,Rancheria,Lagos de Moreno,Jalisco,
3684,47528,Las Presas,Rancheria,Lagos de Moreno,Jalisco,
3685,47528,Rancho Seco (Rincon de Mesa),Rancheria,Lagos de Moreno,Jalisco,
3686,47528,San Bernardo,Rancheria,Lagos de Moreno,Jalisco,
3687,47528,La Luz de Arriba,Rancheria,Lagos de Moreno,Jalisco,
3688,47528,Castelongo,Rancheria,Lagos de Moreno,Jalisco,
3689,47528,San Rafael,Rancheria,Lagos de Moreno,Jalisco,
3690,47528,Canada de Ricos (Tepetates),Rancheria,Lagos de Moreno,Jalisco,
3691,47528,La Sauceda (Pedro Moreno),Rancheria,Lagos de Moreno,Jalisco,
3692,47528,San Miguel (4to. de Milla),Rancheria,Lagos de Moreno,Jalisco,
3693,47528,Moya,Ejido,Lagos de Moreno,Jalisco,
3694,47528,El Tigre,Rancheria,Lagos de Moreno,Jalisco,
3695,47528,El Terrero,Rancheria,Lagos de Moreno,Jalisco,
3696,47528,Los Terreritos,Rancheria,Lagos de Moreno,Jalisco,
3697,47528,San Jorge (Macedonio Ayala),Rancheria,Lagos de Moreno,Jalisco,
3698,47528,La Gloria,Rancheria,Lagos de Moreno,Jalisco,
3699,47530,Paseos del Sol,Colonia,Lagos de Moreno,Jalisco,
3700,47530,Geovillas Laureles del Campanario,Fraccionamiento,Lagos de Moreno,Jalisco,
3701,47530,La Providencia,Rancheria,Lagos de Moreno,Jalisco,
3702,47530,Rancho los Martinez,Rancheria,Lagos de Moreno,Jalisco,
3703,47530,El Arenal,Colonia,Lagos de Moreno,Jalisco,
3704,47530,Los Pinos,Rancheria,Lagos de Moreno,Jalisco,
3705,47530,Avilag [La Granja],Ejido,Lagos de Moreno,Jalisco,
3706,47530,Rancho los Hernandez,Rancheria,Lagos de Moreno,Jalisco,
3707,47530,Jardines de la Capilla,Fraccionamiento,Lagos de Moreno,Jalisco,
3708,47530,El Durazno,Rancheria,Lagos de Moreno,Jalisco,
3709,47530,Rancho Verde,Rancheria,Lagos de Moreno,Jalisco,
3710,47530,Ejido Canada de Ricos (La Alfalfa),Rancheria,Lagos de Moreno,Jalisco,
3711,47530,La Florida,Rancheria,Lagos de Moreno,Jalisco,
3712,47530,Portugalejo,Rancheria,Lagos de Moreno,Jalisco,
3713,47530,Alto de Moya,Rancheria,Lagos de Moreno,Jalisco,
3714,47530,Las Alfalfas,Rancheria,Lagos de Moreno,Jalisco,
3715,47530,Rancho Colorado,Rancheria,Lagos de Moreno,Jalisco,
3716,47530,La Forestal,Colonia,Lagos de Moreno,Jalisco,
3717,47530,Las Arboledas [Granja],Rancheria,Lagos de Moreno,Jalisco,
3718,47530,Loma de Espinosa,Rancheria,Lagos de Moreno,Jalisco,
3719,47530,Rancho los Gallardo,Rancheria,Lagos de Moreno,Jalisco,
3720,47530,Santa Cruz,Rancheria,Lagos de Moreno,Jalisco,
3721,47530,Plan de los Rodriguez,Rancheria,Lagos de Moreno,Jalisco,
3722,47530,San Agustin (San Agustin de los Romanes),Rancheria,Lagos de Moreno,Jalisco,
3723,47532,Huertas Familiares San Pedro,Colonia,Lagos de Moreno,Jalisco,
3724,47532,Ceja de Bolitas (La Ceja),Rancheria,Lagos de Moreno,Jalisco,
3725,47532,El Cerrito,Rancheria,Lagos de Moreno,Jalisco,
3726,47532,Jesus Maria,Rancheria,Lagos de Moreno,Jalisco,
3727,47532,La Pena [Granja],Rancheria,Lagos de Moreno,Jalisco,
3728,47532,El Circo,Rancheria,Lagos de Moreno,Jalisco,
3729,47532,El Rodeo,Rancheria,Lagos de Moreno,Jalisco,
3730,47532,Sabino,Rancheria,Lagos de Moreno,Jalisco,
3731,47532,Bajio de alvarez,Ejido,Lagos de Moreno,Jalisco,
3732,47532,Las Barrancas,Rancheria,Lagos de Moreno,Jalisco,
3733,47532,Jaritas,Rancheria,Lagos de Moreno,Jalisco,
3734,47532,Los Chicharos,Rancheria,Lagos de Moreno,Jalisco,
3735,47532,Paso de la Mesa,Rancheria,Lagos de Moreno,Jalisco,
3736,47532,Santa Emilia,Rancheria,Lagos de Moreno,Jalisco,
3737,47532,Tampico,Rancheria,Lagos de Moreno,Jalisco,
3738,47532,La Marimba,Rancho,Lagos de Moreno,Jalisco,
3739,47532,Alto de la Cantera,Rancheria,Lagos de Moreno,Jalisco,
3740,47532,El Capadero,Rancheria,Lagos de Moreno,Jalisco,
3741,47532,El Refugio [Granja],Rancheria,Lagos de Moreno,Jalisco,
3742,47532,El Alto de San Pedro,Rancheria,Lagos de Moreno,Jalisco,
3743,47532,Loma de Prados,Rancheria,Lagos de Moreno,Jalisco,
3744,47532,El Molino de Nazas (El Molino),Rancheria,Lagos de Moreno,Jalisco,
3745,47532,La Barranca del Refugio,Rancheria,Lagos de Moreno,Jalisco,
3746,47532,San Pedro,Rancheria,Lagos de Moreno,Jalisco,
3747,47533,Cerro Prieto,Rancheria,Lagos de Moreno,Jalisco,
3748,47533,La Ermita,Rancheria,Lagos de Moreno,Jalisco,
3749,47533,La Ladera,Rancheria,Lagos de Moreno,Jalisco,
3750,47533,Labor de Montegrande (Labor de los Enriquez),Rancheria,Lagos de Moreno,Jalisco,
3751,47533,Monte Alto,Rancheria,Lagos de Moreno,Jalisco,
3752,47533,El Carmen,Rancheria,Lagos de Moreno,Jalisco,
3753,47533,La Cotija,Rancheria,Lagos de Moreno,Jalisco,
3754,47533,Las Tortugas,Rancheria,Lagos de Moreno,Jalisco,
3755,47533,El Encino,Rancheria,Lagos de Moreno,Jalisco,
3756,47533,Potrerillos,Rancheria,Lagos de Moreno,Jalisco,
3757,47533,Las Mangas,Rancheria,Lagos de Moreno,Jalisco,
3758,47533,Los Perez,Rancheria,Lagos de Moreno,Jalisco,
3759,47533,Rancho Seco,Rancheria,Lagos de Moreno,Jalisco,
3760,47533,Guanajuatillo,Rancheria,Lagos de Moreno,Jalisco,
3761,47533,La Santisima,Rancheria,Lagos de Moreno,Jalisco,
3762,47533,Paredones,Rancheria,Lagos de Moreno,Jalisco,
3763,47533,San Francisco de los Romanes,Rancheria,Lagos de Moreno,Jalisco,
3764,47533,El Tepame,Rancheria,Lagos de Moreno,Jalisco,
3765,47533,Carril de San angel,Rancheria,Lagos de Moreno,Jalisco,
3766,47534,Dolores,Rancheria,Lagos de Moreno,Jalisco,
3767,47534,Los Olivos,Rancheria,Lagos de Moreno,Jalisco,
3768,47534,Puerta de los Quiotes,Rancheria,Lagos de Moreno,Jalisco,
3769,47534,San Jose de la Isla,Rancheria,Lagos de Moreno,Jalisco,
3770,47534,El Cajon de Abajo,Rancheria,Lagos de Moreno,Jalisco,
3771,47534,El Posiron,Rancheria,Lagos de Moreno,Jalisco,
3772,47534,El Sauz,Rancheria,Lagos de Moreno,Jalisco,
3773,47534,La Silleta,Rancheria,Lagos de Moreno,Jalisco,
3774,47534,Llano de Miranda,Rancheria,Lagos de Moreno,Jalisco,
3775,47534,El Alto de Encinillas,Rancheria,Lagos de Moreno,Jalisco,
3776,47534,El Ixtle,Rancheria,Lagos de Moreno,Jalisco,
3777,47534,Santa Anita,Rancheria,Lagos de Moreno,Jalisco,
3778,47534,El Cajon de Arriba,Rancheria,Lagos de Moreno,Jalisco,
3779,47534,El Jaral,Rancheria,Lagos de Moreno,Jalisco,
3780,47534,Puerta del Llano,Rancheria,Lagos de Moreno,Jalisco,
3781,47534,San Juanico,Rancheria,Lagos de Moreno,Jalisco,
3782,47534,Fraccion los Cajones (El Ranchito),Rancheria,Lagos de Moreno,Jalisco,
3783,47534,San Pablo,Rancheria,Lagos de Moreno,Jalisco,
3784,47534,Las Cajas,Rancheria,Lagos de Moreno,Jalisco,
3785,47534,La Presa,Rancheria,Lagos de Moreno,Jalisco,
3786,47534,Ojo de Agua,Rancheria,Lagos de Moreno,Jalisco,
3787,47534,San Jose del Potrero,Rancheria,Lagos de Moreno,Jalisco,
3788,47534,Santo Domingo (Arroyo del Palo),Rancheria,Lagos de Moreno,Jalisco,
3789,47535,Miranda del Refugio,Rancheria,Lagos de Moreno,Jalisco,
3790,47535,Los de avalos (Rancho las Lagunas),Rancheria,Lagos de Moreno,Jalisco,
3791,47535,El Purgatorio,Rancheria,Lagos de Moreno,Jalisco,
3792,47535,Potrero del Llano,Rancheria,Lagos de Moreno,Jalisco,
3793,47535,Las Cofradias,Rancheria,Lagos de Moreno,Jalisco,
3794,47536,La Virgen,Colonia,Lagos de Moreno,Jalisco,
3795,47536,Los Manzanos,Rancheria,Lagos de Moreno,Jalisco,
3796,47536,Ojo de Agua,Rancheria,Lagos de Moreno,Jalisco,
3797,47536,San Pablo de Nazas,Rancheria,Lagos de Moreno,Jalisco,
3798,47536,Bernalejo,Congregacion,Lagos de Moreno,Jalisco,
3799,47536,El Sitio,Rancheria,Lagos de Moreno,Jalisco,
3800,47536,Los Fresnos,Rancheria,Lagos de Moreno,Jalisco,
3801,47536,La Cantera (La Cantera de los Moreno),Rancheria,Lagos de Moreno,Jalisco,
3802,47536,Las Palomas,Rancheria,Lagos de Moreno,Jalisco,
3803,47536,San Jose del Cigarral,Rancheria,Lagos de Moreno,Jalisco,
3804,47536,Cuatro Caminos,Rancheria,Lagos de Moreno,Jalisco,
3805,47536,El Capricho,Rancheria,Lagos de Moreno,Jalisco,
3806,47536,El Jagüey,Rancheria,Lagos de Moreno,Jalisco,
3807,47536,Jacales,Rancheria,Lagos de Moreno,Jalisco,
3808,47536,La Joya,Rancheria,Lagos de Moreno,Jalisco,
3809,47536,El Tutano,Rancheria,Lagos de Moreno,Jalisco,
3810,47536,Loma de Mena,Rancheria,Lagos de Moreno,Jalisco,
3811,47537,El Llano,Rancheria,Lagos de Moreno,Jalisco,
3812,47537,Rancho Nuevo,Rancheria,Lagos de Moreno,Jalisco,
3813,47537,Portezuelos de Gonzalez (El Zapote),Rancheria,Lagos de Moreno,Jalisco,
3814,47537,Los Macias (Los Zapotes),Rancheria,Lagos de Moreno,Jalisco,
3815,47537,Santa Ines,Rancheria,Lagos de Moreno,Jalisco,
3816,47537,Altamira,Rancheria,Lagos de Moreno,Jalisco,
3817,47537,La Ladera,Rancheria,Lagos de Moreno,Jalisco,
3818,47537,El Mesoncito,Rancheria,Lagos de Moreno,Jalisco,
3819,47537,La Arronera,Rancheria,Lagos de Moreno,Jalisco,
3820,47537,Cantareras,Rancheria,Lagos de Moreno,Jalisco,
3821,47537,Las Huertas,Rancheria,Lagos de Moreno,Jalisco,
3822,47537,Rancho el Pirul,Rancheria,Lagos de Moreno,Jalisco,
3823,47537,Los Salas,Rancheria,Lagos de Moreno,Jalisco,
3824,47539,Las Cruces,Rancheria,Lagos de Moreno,Jalisco,
3825,47539,El Castillo,Rancheria,Lagos de Moreno,Jalisco,
3826,47539,El Lobo Dos,Rancheria,Lagos de Moreno,Jalisco,
3827,47539,Rancho Nuevo Dos,Rancheria,Lagos de Moreno,Jalisco,
3828,47539,El Horizonte,Rancheria,Lagos de Moreno,Jalisco,
3829,47539,La Venta,Rancheria,Lagos de Moreno,Jalisco,
3830,47539,Las Crucitas,Rancheria,Lagos de Moreno,Jalisco,
3831,47539,San Andres,Rancheria,Lagos de Moreno,Jalisco,
3832,47539,Los Gachupines,Rancheria,Lagos de Moreno,Jalisco,
3833,47539,Cantera de Torres,Rancheria,Lagos de Moreno,Jalisco,
3834,47539,El Refugio,Rancheria,Lagos de Moreno,Jalisco,
3835,47539,La Loma (La Lomita),Rancheria,Lagos de Moreno,Jalisco,
3836,47539,La Hoyuela de Torres,Rancheria,Lagos de Moreno,Jalisco,
3837,47539,Loma de San Antonio,Rancheria,Lagos de Moreno,Jalisco,
3838,47539,San Antonio de las Cruces,Rancheria,Lagos de Moreno,Jalisco,
3839,47540,Ojuelos de Jalisco,Pueblo,Ojuelos de Jalisco,Jalisco,
3840,47540,El Ranchito,Colonia,Ojuelos de Jalisco,Jalisco,
3841,47540,Cristo Rey,Colonia,Ojuelos de Jalisco,Jalisco,
3842,47540,Magisterial,Colonia,Ojuelos de Jalisco,Jalisco,
3843,47540,Matancillas,Hacienda,Ojuelos de Jalisco,Jalisco,
3844,47545,Encinillas,Hacienda,Ojuelos de Jalisco,Jalisco,
3845,47545,Morenitos,Poblado comunal,Ojuelos de Jalisco,Jalisco,
3846,47546,Los Azulitos,Rancheria,Ojuelos de Jalisco,Jalisco,
3847,47546,Los Campos,Hacienda,Ojuelos de Jalisco,Jalisco,
3848,47547,Salitrillo de Chinampas,Rancheria,Ojuelos de Jalisco,Jalisco,
3849,47548,La Granja,Congregacion,Ojuelos de Jalisco,Jalisco,
3850,47549,Chinampas,Hacienda,Ojuelos de Jalisco,Jalisco,
3851,47550,La Paz,Hacienda,Ojuelos de Jalisco,Jalisco,
3852,47557,La Presa,Hacienda,Ojuelos de Jalisco,Jalisco,
3853,47560,Guadalupe Victoria,Rancheria,Ojuelos de Jalisco,Jalisco,
3854,47563,Vaquerias (Languillo),Hacienda,Ojuelos de Jalisco,Jalisco,
3855,47564,Emiliano Zapata,Ejido,Ojuelos de Jalisco,Jalisco,
3856,47565,Las Amarillas,Pueblo,Ojuelos de Jalisco,Jalisco,
3857,47565,Matanzas,Pueblo,Ojuelos de Jalisco,Jalisco,
3858,47566,Papas de Enmedio,Rancheria,Ojuelos de Jalisco,Jalisco,
3859,47570,Union de San Antonio Centro,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3860,47572,Santo Tomas,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3861,47573,La Quinta,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3862,47574,Leon XIII,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3863,47574,El Tepeyac,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3864,47574,Lomas del Tesoro,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3865,47574,El Mirador,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3866,47574,Lomas de la Presa,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3867,47574,San Jose,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3868,47574,Moderna,Colonia,Union de San Antonio,Jalisco,Union de San Antonio
3869,47575,San Jose El Alto,Rancheria,Union de San Antonio,Jalisco,
3870,47575,San Antonio de la Garza,Rancheria,Union de San Antonio,Jalisco,
